Regiao,Estado,Municipio,Nome da Rua,Numero Rua,Bairro,Cep,Produto,Valor de Venda,Bandeira
SE,RJ,SAO JOAO DE MERITI,AVENIDA ARTHUR ANTONIO SENDAS,1062,CENTRO,25515420,GASOLINA,5.39,BRANCA
SE,RJ,SAO JOAO DE MERITI,AVENIDA ARTHUR ANTONIO SENDAS,1062,CENTRO,25515420,GASOLINA ADITIVADA,5.49,BRANCA
SE,RJ,SAO JOAO DE MERITI,AVENIDA ARTHUR ANTONIO SENDAS,1062,CENTRO,25515420,DIESEL,5.99,BRANCA
SE,RJ,SAO JOAO DE MERITI,AVENIDA ARTHUR ANTONIO SENDAS,1062,CENTRO,25515420,DIESEL S10,6.09,BRANCA
SE,RJ,SAO JOAO DE MERITI,AVENIDA ARTHUR ANTONIO SENDAS,1062,CENTRO,25515420,ETANOL,3.79,BRANCA
SE,RJ,SAO JOAO DE MERITI,AVENIDA AUTOMOVEL CLUBE,SN,VILAR DOS TELES,25515126,GNV,4.27,BRANCA
SE,RJ,SAO JOAO DE MERITI,AVENIDA AUTOMOVEL CLUBE,SN,VILAR DOS TELES,25515126,GASOLINA,5.27,BRANCA
SE,RJ,SAO JOAO DE MERITI,AVENIDA AUTOMOVEL CLUBE,SN,VILAR DOS TELES,25515126,ETANOL,3.57,BRANCA
SE,RJ,SAO JOAO DE MERITI,RUA SAO JOAO BATISTA,LT 442,SAO JOAO DE MERITI,25515520,GNV,4.29,BRANCA
SE,RJ,SAO JOAO DE MERITI,AVENIDA GETULIO DE MOURA,289,CENTRO,25520661,GNV,4.25,BRANCA
SE,RJ,SAO JOAO DE MERITI,AVENIDA GETULIO DE MOURA,289,CENTRO,25520661,GASOLINA,5.39,BRANCA
SE,RJ,SAO JOAO DE MERITI,AVENIDA GETULIO DE MOURA,289,CENTRO,25520661,ETANOL,3.79,BRANCA
SE,RJ,SAO JOAO DE MERITI,AVENIDA AUTOMOVEL CLUBE,2896,VILAR DOS TELES,25561170,DIESEL S10,6.07,ALESAT
SE,RJ,SAO JOAO DE MERITI,AVENIDA AUTOMOVEL CLUBE,2896,VILAR DOS TELES,25561170,ETANOL,3.89,ALESAT
SE,RJ,SAO JOAO DE MERITI,AVENIDA AUTOMOVEL CLUBE,2896,VILAR DOS TELES,25561170,GASOLINA,5.37,ALESAT
SE,RJ,SAO JOAO DE MERITI,AVENIDA AUTOMOVEL CLUBE,2896,VILAR DOS TELES,25561170,GASOLINA ADITIVADA,5.47,ALESAT
SE,RJ,SAO JOAO DE MERITI,RODOVIA PRESIDENTE DUTRA,4321,JARDIM JOSE BONIFACIO,25515230,GNV,4.39,BRANCA
SE,RJ,SAO JOAO DE MERITI,RODOVIA PRESIDENTE DUTRA,4321,JARDIM JOSE BONIFACIO,25515230,GASOLINA,5.19,BRANCA
SE,RJ,SAO JOAO DE MERITI,RODOVIA PRESIDENTE DUTRA,4321,JARDIM JOSE BONIFACIO,25515230,GASOLINA ADITIVADA,5.19,BRANCA
SE,RJ,SAO JOAO DE MERITI,RODOVIA PRESIDENTE DUTRA,4321,JARDIM JOSE BONIFACIO,25515230,DIESEL S10,5.79,BRANCA
SE,RJ,SAO JOAO DE MERITI,RODOVIA PRESIDENTE DUTRA,4321,JARDIM JOSE BONIFACIO,25515230,ETANOL,3.59,BRANCA
SE,RJ,VOLTA REDONDA,RODOVIA DOS METALURGICOS,941,JARDIM BELVEDERE,27253005,GASOLINA,5.89,BRANCA
SE,RJ,VOLTA REDONDA,RODOVIA DOS METALURGICOS,941,JARDIM BELVEDERE,27253005,GASOLINA ADITIVADA,5.89,BRANCA
SE,RJ,VOLTA REDONDA,RODOVIA DOS METALURGICOS,941,JARDIM BELVEDERE,27253005,DIESEL,5.99,BRANCA
SE,RJ,VOLTA REDONDA,RODOVIA DOS METALURGICOS,941,JARDIM BELVEDERE,27253005,DIESEL S10,6.29,BRANCA
SE,RJ,VOLTA REDONDA,RODOVIA DOS METALURGICOS,941,JARDIM BELVEDERE,27253005,ETANOL,4.29,BRANCA
SE,RJ,VOLTA REDONDA,AVENIDA NOSSA SENHORA DO AMPARO,2,NITEROI,27283370,GASOLINA,5.99,VIBRA
SE,RJ,VOLTA REDONDA,AVENIDA NOSSA SENHORA DO AMPARO,2,NITEROI,27283370,GASOLINA ADITIVADA,6.09,VIBRA
SE,RJ,VOLTA REDONDA,AVENIDA NOSSA SENHORA DO AMPARO,2,NITEROI,27283370,DIESEL S10,6.59,VIBRA
SE,RJ,VOLTA REDONDA,AVENIDA NOSSA SENHORA DO AMPARO,2,NITEROI,27283370,ETANOL,4.39,VIBRA
SE,RJ,VOLTA REDONDA,RUA CESAR SALAMONTE,43,ATERRADO,27211130,GASOLINA,5.79,BRANCA
SE,RJ,VOLTA REDONDA,RUA CESAR SALAMONTE,43,ATERRADO,27211130,GASOLINA ADITIVADA,5.79,BRANCA
SE,RJ,VOLTA REDONDA,RUA CESAR SALAMONTE,43,ATERRADO,27211130,DIESEL S10,5.99,BRANCA
SE,RJ,VOLTA REDONDA,RUA CESAR SALAMONTE,43,ATERRADO,27211130,ETANOL,4.29,BRANCA
SE,RJ,VOLTA REDONDA,AVENIDA ALM DE BARROS NUNES,1000,VILA MURY,27273010,GNV,5.19,RAIZEN
SE,RJ,VOLTA REDONDA,AVENIDA ALM DE BARROS NUNES,1000,VILA MURY,27273010,GASOLINA,5.88,RAIZEN
SE,RJ,VOLTA REDONDA,AVENIDA ALM DE BARROS NUNES,1000,VILA MURY,27273010,GASOLINA ADITIVADA,6.07,RAIZEN
SE,RJ,VOLTA REDONDA,AVENIDA ALM DE BARROS NUNES,1000,VILA MURY,27273010,DIESEL S10,6.39,RAIZEN
SE,RJ,VOLTA REDONDA,AVENIDA ALM DE BARROS NUNES,1000,VILA MURY,27273010,ETANOL,4.29,RAIZEN
SE,RJ,VOLTA REDONDA,RODOVIA DOS METALURGICOS,8300,CASA DE PEDRA,27258000,GNV,4.89,RAIZEN
SE,RJ,VOLTA REDONDA,RODOVIA DOS METALURGICOS,8300,CASA DE PEDRA,27258000,GASOLINA,5.79,RAIZEN
SE,RJ,VOLTA REDONDA,RODOVIA DOS METALURGICOS,8300,CASA DE PEDRA,27258000,GASOLINA ADITIVADA,6.19,RAIZEN
SE,RJ,VOLTA REDONDA,RODOVIA DOS METALURGICOS,8300,CASA DE PEDRA,27258000,DIESEL,6.19,RAIZEN
SE,RJ,VOLTA REDONDA,RODOVIA DOS METALURGICOS,8300,CASA DE PEDRA,27258000,ETANOL,4.09,RAIZEN
NE,RN,CAICO,RODOVIA BR 427,1,VILA ALTIVA II,59300000,GASOLINA,5.99,BRANCA
NE,RN,CAICO,RODOVIA BR 427,1,VILA ALTIVA II,59300000,DIESEL,6.69,BRANCA
NE,RN,CAICO,RODOVIA BR 427,1,VILA ALTIVA II,59300000,DIESEL S10,6.79,BRANCA
NE,RN,CAICO,RUA RENATO DANTAS,787,CENTRO,59300000,GASOLINA,5.99,RAIZEN
NE,RN,CAICO,RUA RENATO DANTAS,787,CENTRO,59300000,GASOLINA ADITIVADA,6.25,RAIZEN
NE,RN,CAICO,RUA RENATO DANTAS,787,CENTRO,59300000,DIESEL,6.69,RAIZEN
NE,RN,CAICO,RUA RENATO DANTAS,787,CENTRO,59300000,ETANOL,5.59,RAIZEN
NE,RN,CAICO,RUA MANOEL GONCALVES DE MELO,375,BARRA NOVA,59300000,GASOLINA,5.99,VIBRA
NE,RN,CAICO,RUA MANOEL GONCALVES DE MELO,375,BARRA NOVA,59300000,DIESEL,6.49,VIBRA
NE,RN,CAICO,RUA MANOEL GONCALVES DE MELO,375,BARRA NOVA,59300000,ETANOL,5.59,VIBRA
S,SC,CRICIUMA,AVENIDA LUIZ LAZZARIN,25,RIO MAINA,88817000,GASOLINA,5.77,BRANCA
S,SC,CRICIUMA,AVENIDA LUIZ LAZZARIN,25,RIO MAINA,88817000,GASOLINA ADITIVADA,5.97,BRANCA
S,SC,CRICIUMA,AVENIDA LUIZ LAZZARIN,25,RIO MAINA,88817000,DIESEL,5.99,BRANCA
S,SC,CRICIUMA,AVENIDA LUIZ LAZZARIN,25,RIO MAINA,88817000,DIESEL S10,6.09,BRANCA
S,SC,CRICIUMA,AVENIDA LUIZ LAZZARIN,25,RIO MAINA,88817000,ETANOL,4.69,BRANCA
S,SC,CRICIUMA,RODOVIA LUIZ ROSSO,SN,HG  QUARTA LINHA,88803470,GASOLINA,5.68,RAIZEN MIME
S,SC,CRICIUMA,RODOVIA LUIZ ROSSO,SN,HG  QUARTA LINHA,88803470,GASOLINA ADITIVADA,5.83,RAIZEN MIME
S,SC,CRICIUMA,RODOVIA LUIZ ROSSO,SN,HG  QUARTA LINHA,88803470,DIESEL,5.69,RAIZEN MIME
S,SC,CRICIUMA,RODOVIA LUIZ ROSSO,SN,HG  QUARTA LINHA,88803470,ETANOL,4.49,RAIZEN MIME
S,SC,CRICIUMA,RODOVIA SC 443,2401,DOS IMIGRANTES,88813747,GASOLINA,5.77,IPIRANGA
S,SC,CRICIUMA,RODOVIA SC 443,2401,DOS IMIGRANTES,88813747,GASOLINA ADITIVADA,5.97,IPIRANGA
S,SC,CRICIUMA,RODOVIA SC 443,2401,DOS IMIGRANTES,88813747,DIESEL,5.99,IPIRANGA
S,SC,CRICIUMA,RODOVIA SC 443,2401,DOS IMIGRANTES,88813747,DIESEL S10,6.09,IPIRANGA
S,SC,CRICIUMA,RODOVIA SC 443,2401,DOS IMIGRANTES,88813747,ETANOL,4.69,IPIRANGA
S,SC,CRICIUMA,RUA CONEGO ANIBAL MARIA DI FRANCIA,1075,PINHEIRINHO,88804360,GNV,4.99,BRANCA
S,SC,CRICIUMA,RUA CONEGO ANIBAL MARIA DI FRANCIA,1075,PINHEIRINHO,88804360,GASOLINA,5.77,BRANCA
S,SC,CRICIUMA,RUA CONEGO ANIBAL MARIA DI FRANCIA,1075,PINHEIRINHO,88804360,GASOLINA ADITIVADA,5.77,BRANCA
S,SC,CRICIUMA,RUA CONEGO ANIBAL MARIA DI FRANCIA,1075,PINHEIRINHO,88804360,DIESEL S10,5.89,BRANCA
S,SC,CRICIUMA,RUA CONEGO ANIBAL MARIA DI FRANCIA,1075,PINHEIRINHO,88804360,ETANOL,4.39,BRANCA
S,SC,JARAGUA DO SUL,RUA WALTER MARQUARDT,467,VILA NOVA,89259700,GNV,5.49,RAIZEN MIME
S,SC,JARAGUA DO SUL,RUA WALTER MARQUARDT,467,VILA NOVA,89259700,GASOLINA,5.59,RAIZEN MIME
S,SC,JARAGUA DO SUL,RUA WALTER MARQUARDT,467,VILA NOVA,89259700,GASOLINA ADITIVADA,5.89,RAIZEN MIME
S,SC,JARAGUA DO SUL,RUA WALTER MARQUARDT,467,VILA NOVA,89259700,ETANOL,3.99,RAIZEN MIME
SE,SP,POA,RODOVIA JOAO AFONSO DE SOUZA CASTELLANO,1890,VILA JAU,8559000,GNV,4.29,BRANCA
SE,SP,POA,RODOVIA JOAO AFONSO DE SOUZA CASTELLANO,1890,VILA JAU,8559000,GASOLINA,5.25,BRANCA
SE,SP,POA,RODOVIA JOAO AFONSO DE SOUZA CASTELLANO,1890,VILA JAU,8559000,GASOLINA ADITIVADA,5.29,BRANCA
SE,SP,POA,RODOVIA JOAO AFONSO DE SOUZA CASTELLANO,1890,VILA JAU,8559000,DIESEL S10,5.79,BRANCA
SE,SP,POA,RODOVIA JOAO AFONSO DE SOUZA CASTELLANO,1890,VILA JAU,8559000,ETANOL,3.12,BRANCA
SE,SP,POA,AVENIDA BRASIL,1170,CALMON VIANA,8560010,GASOLINA,5.57,BRANCA
SE,SP,POA,AVENIDA BRASIL,1170,CALMON VIANA,8560010,GASOLINA ADITIVADA,5.77,BRANCA
SE,SP,POA,AVENIDA BRASIL,1170,CALMON VIANA,8560010,DIESEL S10,5.99,BRANCA
SE,SP,POA,AVENIDA BRASIL,1170,CALMON VIANA,8560010,ETANOL,3.39,BRANCA
SE,SP,POA,AVENIDA PREFEITO FRANCISCO RODRIGUES FILHO,300,CENTRO,8561200,GASOLINA,5.29,BRANCA
SE,SP,POA,AVENIDA PREFEITO FRANCISCO RODRIGUES FILHO,300,CENTRO,8561200,ETANOL,3.19,BRANCA
SE,SP,POA,AVENIDA LUCAS NOGUEIRA GARCEZ,677,V STA MARIA,8563100,GASOLINA,5.78,IPIRANGA
SE,SP,POA,AVENIDA LUCAS NOGUEIRA GARCEZ,677,V STA MARIA,8563100,GASOLINA ADITIVADA,5.98,IPIRANGA
SE,SP,POA,AVENIDA LUCAS NOGUEIRA GARCEZ,677,V STA MARIA,8563100,DIESEL S10,6.29,IPIRANGA
SE,SP,POA,AVENIDA LUCAS NOGUEIRA GARCEZ,677,V STA MARIA,8563100,ETANOL,3.36,IPIRANGA
SE,SP,SAO JOSE DO RIO PRETO,RUA PEDRO AMARAL,3581,VILA ERCILIA,15014000,GASOLINA,5.49,VIBRA
SE,SP,SAO JOSE DO RIO PRETO,RUA PEDRO AMARAL,3581,VILA ERCILIA,15014000,GASOLINA ADITIVADA,5.79,VIBRA
SE,SP,SAO JOSE DO RIO PRETO,RUA PEDRO AMARAL,3581,VILA ERCILIA,15014000,DIESEL,5.69,VIBRA
SE,SP,SAO JOSE DO RIO PRETO,RUA PEDRO AMARAL,3581,VILA ERCILIA,15014000,ETANOL,3.09,VIBRA
SE,SP,SAO JOSE DO RIO PRETO,AVENIDA ALFREDO ANTONIO DE OLIVEIRA,2800,JARDIM PLANALTO,15046619,GASOLINA,4.99,BRANCA
SE,SP,SAO JOSE DO RIO PRETO,AVENIDA ALFREDO ANTONIO DE OLIVEIRA,2800,JARDIM PLANALTO,15046619,DIESEL,5.64,BRANCA
SE,SP,SAO JOSE DO RIO PRETO,AVENIDA ALFREDO ANTONIO DE OLIVEIRA,2800,JARDIM PLANALTO,15046619,ETANOL,2.83,BRANCA
SE,SP,SAO JOSE DO RIO PRETO,RODOVIA SP 425  ASSIS CHATEAUBRIAND,SN,ZONA RURAL,15001970,GASOLINA,5.39,VIBRA
SE,SP,SAO JOSE DO RIO PRETO,RODOVIA SP 425  ASSIS CHATEAUBRIAND,SN,ZONA RURAL,15001970,DIESEL,5.49,VIBRA
SE,SP,SAO JOSE DO RIO PRETO,RODOVIA SP 425  ASSIS CHATEAUBRIAND,SN,ZONA RURAL,15001970,DIESEL S10,5.64,VIBRA
SE,SP,SAO JOSE DO RIO PRETO,RODOVIA SP 425  ASSIS CHATEAUBRIAND,SN,ZONA RURAL,15001970,ETANOL,3.09,VIBRA
SE,SP,SAO JOSE DO RIO PRETO,AVENIDA ALFREDO FOLCHINI,150,VILA TONINHO,15081500,GASOLINA,5.49,IPIRANGA
SE,SP,SAO JOSE DO RIO PRETO,AVENIDA ALFREDO FOLCHINI,150,VILA TONINHO,15081500,GASOLINA ADITIVADA,5.69,IPIRANGA
SE,SP,SAO JOSE DO RIO PRETO,AVENIDA ALFREDO FOLCHINI,150,VILA TONINHO,15081500,DIESEL,5.79,IPIRANGA
SE,SP,SAO JOSE DO RIO PRETO,AVENIDA ALFREDO FOLCHINI,150,VILA TONINHO,15081500,DIESEL S10,5.89,IPIRANGA
SE,SP,SAO JOSE DO RIO PRETO,AVENIDA ALFREDO FOLCHINI,150,VILA TONINHO,15081500,ETANOL,3.09,IPIRANGA
SE,SP,SAO JOSE DO RIO PRETO,AVENIDA NOSSA SENHORA DA PAZ,2089,JARDIM AMERICA,15055500,GASOLINA,5.99,RAIZEN
SE,SP,SAO JOSE DO RIO PRETO,AVENIDA NOSSA SENHORA DA PAZ,2089,JARDIM AMERICA,15055500,GASOLINA ADITIVADA,6.39,RAIZEN
SE,SP,SAO JOSE DO RIO PRETO,AVENIDA NOSSA SENHORA DA PAZ,2089,JARDIM AMERICA,15055500,ETANOL,3.39,RAIZEN
SE,SP,SAO JOSE DO RIO PRETO,RUA JOSINA TEIXEIRA DE CARVALHO,127,VILA ANCHIETA,15050305,GASOLINA,4.94,BRANCA
SE,SP,SAO JOSE DO RIO PRETO,RUA JOSINA TEIXEIRA DE CARVALHO,127,VILA ANCHIETA,15050305,DIESEL S10,5.49,BRANCA
SE,SP,SAO JOSE DO RIO PRETO,RUA JOSINA TEIXEIRA DE CARVALHO,127,VILA ANCHIETA,15050305,ETANOL,2.74,BRANCA
SE,SP,SAO JOSE DO RIO PRETO,AVENIDA PRESID JUSCELINO KUBITSCHEK DE OLIVEIRA,935,JD PINHEIROS,15091450,GASOLINA ADITIVADA,6.28,RAIZEN
SE,SP,SAO JOSE DO RIO PRETO,AVENIDA PRESID JUSCELINO KUBITSCHEK DE OLIVEIRA,935,JD PINHEIROS,15091450,ETANOL,3.35,RAIZEN
SE,SP,SAO JOSE DO RIO PRETO,AVENIDA PRESID JUSCELINO KUBITSCHEK DE OLIVEIRA,935,JD PINHEIROS,15091450,GASOLINA,5.88,RAIZEN
SE,SP,SAO JOSE DO RIO PRETO,AVENIDA MARIA DA SILVA DORIA,745,JARDIM SANTA ROSA II,15053000,GASOLINA,5.49,VIBRA
SE,SP,SAO JOSE DO RIO PRETO,AVENIDA MARIA DA SILVA DORIA,745,JARDIM SANTA ROSA II,15053000,GASOLINA ADITIVADA,5.79,VIBRA
SE,SP,SAO JOSE DO RIO PRETO,AVENIDA MARIA DA SILVA DORIA,745,JARDIM SANTA ROSA II,15053000,DIESEL,5.69,VIBRA
SE,SP,SAO JOSE DO RIO PRETO,AVENIDA MARIA DA SILVA DORIA,745,JARDIM SANTA ROSA II,15053000,DIESEL S10,5.89,VIBRA
SE,SP,SAO JOSE DO RIO PRETO,AVENIDA MARIA DA SILVA DORIA,745,JARDIM SANTA ROSA II,15053000,ETANOL,2.99,VIBRA
SE,SP,SAO JOSE DO RIO PRETO,AVENIDA MONTE APRAZIVEL,2890,ELDORADO,15043450,GASOLINA,5.69,VIBRA
SE,SP,SAO JOSE DO RIO PRETO,AVENIDA MONTE APRAZIVEL,2890,ELDORADO,15043450,GASOLINA ADITIVADA,5.79,VIBRA
SE,SP,SAO JOSE DO RIO PRETO,AVENIDA MONTE APRAZIVEL,2890,ELDORADO,15043450,DIESEL,5.89,VIBRA
SE,SP,SAO JOSE DO RIO PRETO,AVENIDA MONTE APRAZIVEL,2890,ELDORADO,15043450,DIESEL S10,5.99,VIBRA
SE,SP,SAO JOSE DO RIO PRETO,AVENIDA MONTE APRAZIVEL,2890,ELDORADO,15043450,ETANOL,2.99,VIBRA
SE,SP,SAO PAULO,AVENIDA ALBERTO DE ZAGOTTIS,567,JURUBATUBA,4676000,GNV,3.89,VIBRA
SE,SP,SAO PAULO,AVENIDA ALBERTO DE ZAGOTTIS,567,JURUBATUBA,4676000,GASOLINA,7.39,VIBRA
SE,SP,SAO PAULO,AVENIDA ALBERTO DE ZAGOTTIS,567,JURUBATUBA,4676000,GASOLINA ADITIVADA,7.59,VIBRA
SE,SP,SAO PAULO,AVENIDA ALBERTO DE ZAGOTTIS,567,JURUBATUBA,4676000,DIESEL S10,7.19,VIBRA
SE,SP,SAO PAULO,AVENIDA ALBERTO DE ZAGOTTIS,567,JURUBATUBA,4676000,ETANOL,4.99,VIBRA
SE,SP,SAO PAULO,AVENIDA ROBERT KENNEDY,4605,INTERLAGOS,4772005,GASOLINA,4.88,BRANCA
SE,SP,SAO PAULO,AVENIDA ROBERT KENNEDY,4605,INTERLAGOS,4772005,DIESEL S10,5.39,BRANCA
SE,SP,SAO PAULO,AVENIDA ROBERT KENNEDY,4605,INTERLAGOS,4772005,ETANOL,2.93,BRANCA
SE,SP,SAO PAULO,AVENIDA VEREADOR JOAO DE LUCA,61,JARDIM PRUDENCIA,4381000,GASOLINA,4.99,BRANCA
SE,SP,SAO PAULO,AVENIDA VEREADOR JOAO DE LUCA,61,JARDIM PRUDENCIA,4381000,ETANOL,2.99,BRANCA
SE,SP,SAO PAULO,AVENIDA WASHINGTON LUIZ,1354,SANTO AMARO,4662002,GASOLINA,5.24,IPIRANGA
SE,SP,SAO PAULO,AVENIDA WASHINGTON LUIZ,1354,SANTO AMARO,4662002,GASOLINA ADITIVADA,5.63,IPIRANGA
SE,SP,SAO PAULO,AVENIDA WASHINGTON LUIZ,1354,SANTO AMARO,4662002,ETANOL,3.14,IPIRANGA
SE,SP,SAO PAULO,AVENIDA ATLÂNTICA,760,SOCORRO,4768000,GASOLINA,5.79,RAIZEN
SE,SP,SAO PAULO,AVENIDA ATLÂNTICA,760,SOCORRO,4768000,GASOLINA ADITIVADA,5.99,RAIZEN
SE,SP,SAO PAULO,AVENIDA ATLÂNTICA,760,SOCORRO,4768000,ETANOL,2.99,RAIZEN
SE,SP,SAO PAULO,AVENIDA ADOLFO PINHEIRO,2518,SANTO AMARO,4734004,GASOLINA,4.97,BRANCA
SE,SP,SAO PAULO,AVENIDA ADOLFO PINHEIRO,2518,SANTO AMARO,4734004,GASOLINA ADITIVADA,5.27,BRANCA
SE,SP,SAO PAULO,AVENIDA ADOLFO PINHEIRO,2518,SANTO AMARO,4734004,ETANOL,2.97,BRANCA
SE,SP,SAO PAULO,AVENIDA ATLANTICA,406,SOCORRO,4768000,GASOLINA ADITIVADA,5.49,RAIZEN
SE,SP,SAO PAULO,AVENIDA ATLANTICA,406,SOCORRO,4768000,ETANOL,2.99,RAIZEN
SE,SP,SAO PAULO,AVENIDA ROBERT KENNEDY,3771,JD GUARAPIRANGA,4772004,GASOLINA,5.14,RAIZEN
SE,SP,SAO PAULO,AVENIDA ROBERT KENNEDY,3771,JD GUARAPIRANGA,4772004,GASOLINA ADITIVADA,5.39,RAIZEN
SE,SP,SAO PAULO,AVENIDA ROBERT KENNEDY,3771,JD GUARAPIRANGA,4772004,DIESEL S10,5.59,RAIZEN
SE,SP,SAO PAULO,AVENIDA ROBERT KENNEDY,3771,JD GUARAPIRANGA,4772004,ETANOL,2.98,RAIZEN
SE,SP,POA,AVENIDA   VITAL BRASIL,672,VILA ACOREANA,8557000,GASOLINA,5.29,BRANCA
SE,SP,POA,AVENIDA   VITAL BRASIL,672,VILA ACOREANA,8557000,ETANOL,3.29,BRANCA
SE,SP,SAO PAULO,AVENIDA WASHINGTON LUIZ,1490,SANTO AMARO,4662002,GASOLINA,5.46,RAIZEN
SE,SP,SAO PAULO,AVENIDA WASHINGTON LUIZ,1490,SANTO AMARO,4662002,GASOLINA ADITIVADA,5.85,RAIZEN
SE,SP,SAO PAULO,AVENIDA WASHINGTON LUIZ,1490,SANTO AMARO,4662002,DIESEL S10,6.05,RAIZEN
SE,SP,SAO PAULO,AVENIDA WASHINGTON LUIZ,1490,SANTO AMARO,4662002,ETANOL,3.26,RAIZEN
SE,SP,SAO PAULO,AVENIDA MIGUEL ESTEFNO,2309,SAUDE,4301012,GNV,3.95,IPIRANGA
SE,SP,SAO PAULO,AVENIDA MIGUEL ESTEFNO,2309,SAUDE,4301012,GASOLINA,4.99,IPIRANGA
SE,SP,SAO PAULO,AVENIDA MIGUEL ESTEFNO,2309,SAUDE,4301012,GASOLINA ADITIVADA,5.39,IPIRANGA
SE,SP,SAO PAULO,AVENIDA MIGUEL ESTEFNO,2309,SAUDE,4301012,ETANOL,2.99,IPIRANGA
SE,SP,SAO PAULO,AVENIDA NACOES UNIDAS,22178,STO AMARO,4795000,GASOLINA,5.09,RAIZEN
SE,SP,SAO PAULO,AVENIDA NACOES UNIDAS,22178,STO AMARO,4795000,GASOLINA ADITIVADA,5.29,RAIZEN
SE,SP,SAO PAULO,AVENIDA NACOES UNIDAS,22178,STO AMARO,4795000,ETANOL,2.97,RAIZEN
SE,SP,SAO PAULO,AVENIDA WASHINGTON LUIZ,1171,SANTO AMARO,4662002,GASOLINA,5.15,IPIRANGA
SE,SP,SAO PAULO,AVENIDA WASHINGTON LUIZ,1171,SANTO AMARO,4662002,GASOLINA ADITIVADA,5.54,IPIRANGA
SE,SP,SAO PAULO,AVENIDA WASHINGTON LUIZ,1171,SANTO AMARO,4662002,ETANOL,2.99,IPIRANGA
SE,SP,SAO PAULO,AVENIDA VICENTE RAO,1001,JD CORDEIRO,4636001,GASOLINA,5.09,RAIZEN
SE,SP,SAO PAULO,AVENIDA VICENTE RAO,1001,JD CORDEIRO,4636001,GASOLINA ADITIVADA,5.39,RAIZEN
SE,SP,SAO PAULO,AVENIDA VICENTE RAO,1001,JD CORDEIRO,4636001,ETANOL,2.99,RAIZEN
SE,SP,SUZANO,AVENIDA FRANCISCO MARENGO,2455,JARDIM DONA BENTA,8694520,GASOLINA,5.47,VIBRA
SE,SP,SUZANO,AVENIDA FRANCISCO MARENGO,2455,JARDIM DONA BENTA,8694520,GASOLINA ADITIVADA,5.57,VIBRA
SE,SP,SUZANO,AVENIDA FRANCISCO MARENGO,2455,JARDIM DONA BENTA,8694520,DIESEL,5.89,VIBRA
SE,SP,SUZANO,AVENIDA FRANCISCO MARENGO,2455,JARDIM DONA BENTA,8694520,DIESEL S10,5.99,VIBRA
SE,SP,SUZANO,AVENIDA FRANCISCO MARENGO,2455,JARDIM DONA BENTA,8694520,ETANOL,3.27,VIBRA
SE,SP,SUZANO,AVENIDA MAJOR PINHEIRO FROES,1215,VILA MARIA DE MAGGI,8680000,DIESEL S10,5.59,BRANCA
SE,SP,SUZANO,AVENIDA MAJOR PINHEIRO FROES,1215,VILA MARIA DE MAGGI,8680000,ETANOL,2.99,BRANCA
SE,SP,SUZANO,AVENIDA MAJOR PINHEIRO FROES,1215,VILA MARIA DE MAGGI,8680000,GASOLINA,4.79,BRANCA
SE,SP,SUZANO,AVENIDA MAJOR PINHEIRO FROES,1215,VILA MARIA DE MAGGI,8680000,GASOLINA ADITIVADA,4.99,BRANCA
SE,SP,SUZANO,AVENIDA MAJOR PINHEIRO FROES,1215,VILA MARIA DE MAGGI,8680000,DIESEL,5.49,BRANCA
SE,SP,SUZANO,ESTRADA PREJU,140,MIGUEL BADRA,8690050,GASOLINA,5.29,ALESAT
SE,SP,SUZANO,ESTRADA PREJU,140,MIGUEL BADRA,8690050,GASOLINA ADITIVADA,5.59,ALESAT
SE,SP,SUZANO,ESTRADA PREJU,140,MIGUEL BADRA,8690050,ETANOL,2.99,ALESAT
N,PA,PARAUAPEBAS,RUA A,773,CIDADE NOVA,68515000,GASOLINA,6.15,BRANCA
N,PA,PARAUAPEBAS,RUA A,773,CIDADE NOVA,68515000,GASOLINA ADITIVADA,6.25,BRANCA
N,PA,PARAUAPEBAS,RUA A,773,CIDADE NOVA,68515000,DIESEL,6.5,BRANCA
N,PA,PARAUAPEBAS,RUA A,773,CIDADE NOVA,68515000,DIESEL S10,6.6,BRANCA
N,PA,PARAUAPEBAS,AVENIDA PRINCESA IZABEL,150,LIBERDADE,68515000,GASOLINA,6.49,IPIRANGA
N,PA,PARAUAPEBAS,AVENIDA PRINCESA IZABEL,150,LIBERDADE,68515000,GASOLINA ADITIVADA,6.69,IPIRANGA
N,PA,PARAUAPEBAS,AVENIDA PRINCESA IZABEL,150,LIBERDADE,68515000,DIESEL S10,6.78,IPIRANGA
N,PA,PARAUAPEBAS,AVENIDA PRINCESA IZABEL,150,LIBERDADE,68515000,ETANOL,5.06,IPIRANGA
N,PA,PARAUAPEBAS,RUA SOL POENTE,87,DA PAZ,68515000,GASOLINA,6.19,VIBRA
N,PA,PARAUAPEBAS,RUA SOL POENTE,87,DA PAZ,68515000,GASOLINA ADITIVADA,6.57,VIBRA
N,PA,PARAUAPEBAS,RUA SOL POENTE,87,DA PAZ,68515000,DIESEL S10,6.79,VIBRA
N,PA,PARAUAPEBAS,RUA SOL POENTE,87,DA PAZ,68515000,ETANOL,4.99,VIBRA
N,PA,PARAUAPEBAS,AVENIDA INGLATERRA,SN,NOVO HORIZONTE,68515000,GASOLINA,6.49,SABBÁ
